ReactionID,ReactionName,ReactionSubSystem,IS_BD_FVA_WT,IS_BD_FVA_MUT,IS_BD_TVA_WT,IS_BD_TVA_Mut,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
Enol_c,Enolase,"gluconeogenesis, glycolysis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,-95.8360737453989,-0.341029374020934,-100,1.64659738203694
PGAM_c,PGA mutase,"gluconeogenesis, glycolysis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,-95.8360737453982,-0.341029374020886,-100,1.64659738203645
PGAK_c,PGA kinase,"gluconeogenesis, glycolysis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,-8.06333082857062,-3.42333363497802,-20.4664503277253,0.556533122770867
GAPDH2_c,GAP dehydrogenase,"gluconeogenesis, glycolysis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,3.42333363497752,8.06333082857074,-0.556533122770379,20.4664503277234
AlaTA_x,Ala transaminase,"alanine synthesis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,0,3.27926177753074,-99.9362847310666,15.5275376928309
AspAT_c,Asp aminotransferase,"aspartate synthesis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,0.0757302004250689,3.35499197795794,-99.8945245428684,15.5692978810297
AspAT_x,Asp aminotransferase,"aspartate synthesis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,-3.27926177753298,0,-15.527537692831,99.9362847310667
Tr_CO2h,CO2 diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,7.93794038374623,10.74051789783,-0.428653063346908,12.1016999556993
Tr_H2Oh,H2O diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,5.00975182965109,100,-14.858705102725,100
Tr_NH41,NH4 diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,0.0621234222979336,4.22199709750637,-1.47433918391816,16.0473937629624
Tr_Pyr3,Pyr diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,0,3.2792617775327,-99.9362847310666,15.5275376928318
Tr_OAA,OAA diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,-3.27926177753298,0,-15.5275376928311,99.9362847310666
Tr_Asp,Asp diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914321542226096,0.00101591282469567,-1.38777878078145e-17,3.27926177753261,-99.9362847310666,15.5275376928311
