ReactionID,ReactionName,ReactionSubSystem,IS_BD_FVA_WT,IS_BD_FVA_MUT,IS_BD_TVA_WT,IS_BD_TVA_Mut,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
Enol_c,Enolase,"gluconeogenesis, glycolysis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-95.8360737453982,-0.322516342459464,-100,0.381614287613345
PGAM_c,PGA mutase,"gluconeogenesis, glycolysis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-95.8360737453986,-0.322516342459239,-100,0.381614287613274
AlaTA_x,Ala transaminase,"alanine synthesis",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-99.8569913934254,3.27926177753251,0,7.82664476867369
AspAT_c,Asp aminotransferase,"aspartate synthesis",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-99.7833648686527,3.35499197795604,0.0637991079547865,7.89044387662898
AspAT_x,Asp aminotransferase,"aspartate synthesis",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.27926177753257,99.8590950690788,-7.82588523419151,0
Tr_H2Oh,H2O diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,5.00975182964961,100,-1.96888151966698,100
Tr_NH41,NH4 diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,0.0620477698446592,4.2219970975077,-0.603103329753205,8.62085463625827
Tr_Pyr3,Pyr diffusion,"transport",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-99.8590950690764,3.27926177753235,0,7.82664476867369
Tr_OAA,OAA diffusion,"transport",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.27926177753096,99.8590950690759,-7.82588523419151,0
Tr_Asp,Asp diffusion,"transport",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-99.8590950690751,3.27926177753249,0,7.82664476867426
