ReactionID,ReactionName,ReactionSubSystem,minFluxWT,maxFluxWT,minFluxMUT,maxFluxMUT
RBC_h,"RuBisCO","Calvin-Benson cycle",16.9447335451359,16.9681462308655,15.5097377733285,15.6019391484762
PGAK_h,"PGA kinase","Calvin-Benson cycle, glycolysis",46.2461165080781,46.3983137134002,45.376776673239,45.7518101717972
FTK_h,"F6P transketolase","Calvin-Benson cycle, pentose phosphate pathway",7.21303806105362,7.22294942980349,6.61870788150655,6.66480856828259
STK_h,"S7P transketolase","Calvin-Benson cycle, pentose phosphate pathway",7.16364105342556,7.17355242253529,6.57414211198593,6.6202427979131
Ru5PE_h,"Ru5P epimerase","Calvin-Benson cycle, pentose phosphate pathway",14.3766791127158,14.3965018535312,13.1928499934404,13.2850513675959
R5PI_h,"R5P isomerase","Calvin-Benson cycle, pentose phosphate pathway",7.14313249042636,7.15304386038169,6.55563937448264,6.60174006071034
Ru5PK_h,"Ru5P kinase","Calvin-Benson cycle",21.5198116031507,21.5495457118913,19.748489367772,19.8867914273062
PGI_h,"G6P isomerase","starch synthesis",-4.84462340000482,-4.60683596061248,-3.65524754488958,-3.4311324528883
FBPA_c,"FBP aldolase","sucrose synthesis, gluconeogenesis, glycolysis",5.14090775657242,5.37869519150742,3.91296974918076,4.13708484182899
PGI_c,"G6P isomerase","sucrose synthesis, sucrose degradation, gluconeogenesis",5.12479813184785,5.36258556675642,3.89843571431135,4.1225508067945
UGPase_c,"UDPG pyrophosphorylase","sucrose synthesis, sucrose degradation, pyrophosphate recycling",0.286333952032522,0.323975571712031,0.258329273013286,0.285222883250229
CeS_c1,"cellulose synthase","cellulose synthesis",0.137273317468726,0.137698936570185,0.123847402845753,0.12485216789561
CeS_c2,"cellulose synthase","cellulose synthesis",0.137273317468726,0.137698936570185,0.123847402845753,0.12485216789561
Enol_c,"Enolase","gluconeogenesis, glycolysis",-2.12662198359738,-0.719355576901044,-2.86898415321653,-2.55830060343245
PGAM_c,"PGA mutase","gluconeogenesis, glycolysis",-2.12662186155258,-0.719355576898506,-2.86898415321653,-2.55830057978507
PGAK_c,"PGA kinase","gluconeogenesis, glycolysis",-9.37013838140992,-9.21678529159564,-11.5589663246993,-11.4063128538818
GAPDH2_c,"GAP dehydrogenase","gluconeogenesis, glycolysis",9.21678528980672,9.37013837791779,11.406312853479,11.5581320520891
PyrK_c,"Pyr kinase","glycolysis",0,1.00669800182306,1.69667445648664,2.19769145433609
PyrDH1_m,"Pyr dehydrogenase","pyruvate decarboxylation",2.54274265851979,2.56592961725421,2.35145385257718,2.40800838869571
PyrDH2_m,"Pyr dehydrogenase","pyruvate decarboxylation",2.54274265851979,2.56592961725421,2.35145385257718,2.40800838869571
DHLAcT_m,"DHL acetyltransferase","pyruvate decarboxylation",2.54274265851979,2.56592961725421,2.35145385257718,2.40800838869571
DHLDH2_m,"DHL dehydrogenase","pyruvate decarboxylation, tricarboxylic acid cycle",2.54274265851979,2.56592961710298,2.35145385381191,2.40788852995863
CitS_m,"Cit synthase","tricarboxylic acid cycle, glyoxylate cycle",2.54274265851978,2.56592961710556,2.35145385520103,2.40800838932893
cplx2_m,"SCA dehydrogenase (Q)","tricarboxylic acid cycle, oxidative phosphorylation",2.40293063977165,2.41809686293867,2.22070422760654,2.26195571113565
cplx1_m,"NADH dehydrogenase (Q)","oxidative phosphorylation",16.3455274950475,16.5166904753715,17.6923555894101,18.0606054907183
cplx3_m,"Cytc reductase","oxidative phosphorylation",18.7492903086393,18.9301493920439,19.913810600518,20.3166360104838
cplx4_m,"Cytc oxidase","oxidative phosphorylation",9.37464515431963,9.46507469602213,9.95690530025899,10.1583180052446
cplx5_m,"ATP synthase","oxidative phosphorylation",44.4694629686658,44.9119145634473,47.5630714940955,48.5383012737179
RBO_h,"RuBisCO","photorespiration",4.57507805565612,4.58274571127588,4.22919207532964,4.2848522797306
PGP_h,"PGCA phosphorylase","photorespiration",4.57507805565612,4.58274571127588,4.22919207532964,4.2848522797306
GCAO_x,"GCA oxidase","photorespiration",4.55491525602889,4.58178545040173,4.21500602065043,4.28415705129267
CAT_x,"Catalase","photorespiration",2.27745762801445,2.29098755758923,2.10750301032521,2.14207852564618
GGAT_x,"Glu:GLX aminotransferase","photorespiration, glycine synthesis",3.73268348403625,4.58197511526523,0,0
