ReactionID,ReactionName,ReactionSubSystem,IS_BD_FVA_WT,IS_BD_FVA_MUT,IS_BD_TVA_WT,IS_BD_TVA_Mut,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
FBPA_h,FBP aldolase,"Calvin-Benson cycle, glycolysis",1,1,1,0,-4.13265390544204e-05,8.76664442388341,-5.28061211042541e-05,9.09299025074148,-0.0150553106313603,5.97269681543605,2.460320672713,3.14001041235711
TPI_c,TP isomerase,"sucrose synthesis, gluconeogenesis, glycolysis",1,1,1,0,-990.870859499374,995.300930446182,-990.371171383808,997.057003014519,-1.68324764314712,6.82415514604361,3.13375957035553,5.31942235049561
PGAM_h,PGA mutase,"glycolysis",1,1,1,0,-997.190178841366,0.62432897263603,-996.997486964572,1.07335870839167,-0.567438167471222,1.53600236565547,0.533383364534924,0.952670842996263
Enol_h,Enolase,"glycolysis",1,1,1,0,-997.190178841366,0.62432897263603,-996.997486964572,1.07335870839167,-0.567438167316273,1.53600236519918,0.533383367944857,0.952670842995961
TA_h,Transaldolase,"pentose phosphate pathway",1,1,1,0,-4.22294765695409,4.54369676694482,-4.30943546646593,4.78356414231858,-3.36649528618721,2.60620209926555,0.668123077109927,1.1240409641639
AlaTA_m,Ala transaminase,"alanine synthesis",1,0,1,0,-997.874002536873,1000,0.150590230542902,1000,-0.115247935353644,2.70135725921539,-2.00960178438095,-1.43882207884049
GluSNADP_h,Glu synthase,"glutamate synthesis",1,1,1,0,-1000,1.26803302818238,-1000,1.41454684917251,-3.36649528580381,0.878242131551819,0,1.9104494792067
GluDH3NADP_c,Glu dehydrogenase,"glutamate synthesis",1,0,0,1,-999.358018762073,998.053447195833,-0.419838876385221,-0.41968621869579,-2.60608082214785,-1.69341965984696,-0.194584984214146,1.2623626219934
GluDH1NADP_m,Glu dehydrogenase,"glutamate synthesis",1,1,1,0,-1000,6.99182060246414,-999.929099870038,3.52228427722719,-0.861466250073344,4.00600036816419,2.08961682663905,2.55582111749595
GABATA1_m,GABA transaminase,"glutamate degradation",1,1,1,0,-1000,2.63515963400129e-05,-999.849400968442,6.16071398707035e-05,-0.33256892201837,2.41846923833134,1.51486120723866,2.08384639166473
Tr_DTC1C,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-1.68324764336356,4.01127145667029,1.83782749106742,2.59140715755484
Tr_DTC2A,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-1.05899307408238,9.41011645479724,2.31478610410293,3.42863547010607
Tr_DTC2B,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-1.06290621147759,9.40424671337889,2.30304712784748,3.41689649187029
Tr_DTC2C,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-1.6832476429712,7.31713684719609,1.71311110454375,2.83186024671376
Tr_DTC3C,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-9.30948911539084,0.276793274183007,-7.32375429886259,-6.20990491706269
Tr_NH42,NH4 diffusion,"transport",1,0,1,0,-999.538379249762,997.873278156225,-0.147403903237423,-0.147324694058801,-0.161523046240229,0.275469247303981,-2.04296278992155,-1.95731988255836
Tr_H2S1,H2S diffusion,"transport",0,0,1,0,-0.0137540581966533,-0.0137362685227923,-0.0203291999774985,-0.0202960781616097,-0.00265420594795207,0.0152277605210527,0.0038636365891227,0.0200114891033687
Tr_KG,KG diffusion,"transport",1,1,0,1,-1000,1000,-1000,999.887939894138,-2.87519719384669,-0.609290986612798,-0.23306832949203,0.0804120130785595
Tr_Glu1,Glu diffusion,"transport",1,1,0,1,-1000,1000,-999.887939894138,1000,0.609290986613822,2.8751971940135,-0.0804120116782683,0.233068342155821
