ReactionID,ReactionName,ReactionSubSystem,IS_BD_FVA_WT,IS_BD_FVA_MUT,IS_BD_TVA_WT,IS_BD_TVA_Mut,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
Enol_c,Enolase,"gluconeogenesis, glycolysis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-95.8360737453989,-0.341029374020934,-100,0.389434981496164
PGAM_c,PGA mutase,"gluconeogenesis, glycolysis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-95.8360737453982,-0.341029374020886,-100,0.389434981496052
AlaTA_x,Ala transaminase,"alanine synthesis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,0,3.27926177753074,-100,7.7875377204247
AspAT_c,Asp aminotransferase,"aspartate synthesis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,0.0757302004250689,3.35499197795794,-99.9360982858187,7.8514394346045
AspAT_x,Asp aminotransferase,"aspartate synthesis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.27926177753298,0,-7.78753772042451,100
Tr_H2Oh,H2O diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,5.00975182965109,100,-1.90886595650931,100
Tr_NH41,NH4 diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,0.0621234222979336,4.22199709750637,-0.621337139235532,8.58302489235105
Tr_Pyr3,Pyr diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,0,3.2792617775327,-100,7.78753772042554
Tr_OAA,OAA diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.27926177753298,0,-7.7867769644063,100
Tr_Asp,Asp diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-1.38777878078145e-17,3.27926177753261,-100,7.78753772042563
