ReactionID,ReactionName,ReactionSubSystem,IS_BD_FVA_WT,IS_BD_FVA_MUT,IS_BD_TVA_WT,IS_BD_TVA_Mut,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
TPI_c,TP isomerase,"sucrose synthesis, gluconeogenesis, glycolysis",1,1,1,0,-990.870859499374,995.300930446202,-989.909634590059,996.915936904943,-1.18898257885078,4.81850733359525,-0.918776100601622,-0.466142491714152
GAPDH2_h,GAP dehydrogenase,"glycolysis",1,1,1,0,-26.8683882407212,973.131748809845,-27.2979699705446,972.702578790668,-1.6222668554214,0.691337723449068,-0.504261139838104,-0.0690819807193535
PGAM_h,PGA mutase,"glycolysis",1,1,1,0,-997.190178841393,0.624328972635797,-996.853568083595,1.124806955418,-0.40085434129712,1.08472853564887,0.137745724867306,0.360065240561766
Enol_h,Enolase,"glycolysis",1,1,1,0,-997.190178841393,0.624328972635797,-996.853568083595,1.124806955418,-0.400854341313029,1.08472853565822,0.137745724870174,0.360065240559954
GluDH1NADP_m,Glu dehydrogenase,"glutamate synthesis",1,1,1,0,-1000,6.99182060237016,-1000,3.69111725342383,-0.608500230914062,2.82202029401339,1.46521171903018,1.80080916940123
GABATA1_m,GABA transaminase,"glutamate degradation",1,1,1,0,-1000,2.63515969373962e-05,-1000,6.45601493518555e-05,-0.237475271600122,1.70745988396198,1.14495082019806,1.34551316059366
Tr_TPT3,TP/Pi translocator,"transport",1,1,1,0,-994.938252922899,1000,-996.354259357652,1000,-1.18898257888004,4.81850726310547,3.36109035736561,4.07691522904004
Tr_DTC1A,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-1.18898257886826,2.86083540026913,1.09220571939493,1.81041092340139
Tr_DTC2B,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-0.750817775609425,6.63665112309891,4.33914250218582,4.83390418986538
Tr_DTC2C,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-1.1889825788609,5.1534607016392,0.233826884741305,0.727737263185335
Tr_DTC3B,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-5.15346070165557,1.18898257890706,-3.48601214744627,-2.69217129478868
Tr_DTC3C,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-6.56975130284907,0.1935335017927,-2.07562930559344,-1.58086761791284
Tr_NH41,NH4 diffusion,"transport",0,0,0,1,0.125947799233939,0.126191950447116,0.227653980634454,0.228020212741966,0.557878561453139,0.622839702177089,-0.0327126214562327,0.258859756270581
Tr_Pyr1,Pyr diffusion,"transport",0,0,0,1,-0.176039949604775,-0.175891522356071,-0.430463346022184,-0.430215435029674,-0.814523285116087,-0.060180773597766,-0.164373259871196,0.118695444545312
