ReactionID,ReactionName,ReactionSubSystem,IS_BD_FVA_WT,IS_BD_FVA_MUT,IS_BD_TVA_WT,IS_BD_TVA_Mut,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
SucS_c,"Suc synthase",sucrose degradation,1,0,1,0,-0.784274714731193,1.56000741090941,-0.00703408339786138,-0.0061463285516572,-0.00358393765781648,0.00211292199990401,-0.00306922151306734,-0.00168707576737615
AspAT_x,"Asp aminotransferase",aspartate synthesis,1,1,1,0,-999.924182732589,1000,-999.820580137887,1000,-0.0144265167305677,0.0547330676270483,0.0328760512526434,0.033259797778273
GluSNADP_h,"Glu synthase",glutamate synthesis,1,1,1,0,-1000,1.26803302818237,-1000,2.26483634546054,-0.0865591007483559,0.0865590995553684,0,0.00149122026781023
GluDH1NADP_m,"Glu dehydrogenase",glutamate synthesis,1,1,1,0,-1000,6.99182060246414,-1000,5.63954276578428,-0.0430435992010771,5.05483392609288,5.01137681393002,5.01137681393002
GABATA1_m,"GABA transaminase",glutamate degradation,1,1,1,0,-1000,2.63515963417893e-05,-1000,9.86394344852926e-05,-5.73610440577355e-05,0.0883105494546428,0.0861311292296797,0.0864696823562796
Tr_NDT1,"NAD transporter",transport,1,0,1,0,-0.00180522544394284,0.000123979617896453,-0.0042720255067488,-0.00205146253893132,-0.00166251900732117,0.000440644621099995,-0.000952297953865866,-0.00065815362393451
Tr_NDT2,"NAD transporter",transport,1,0,1,0,-0.000123979580848754,0.00180522544397362,0.00205146253607316,0.00427202550673614,-0.000440644627033804,0.00166251900731449,0.000658153624018547,0.000952297953924819
Tr_TPT3,"TP/Pi translocator",transport,1,1,1,0,-994.938252922893,1000,-994.429786740942,1000,-0.0432795498243745,5.588716888059,5.54564075752865,5.54791511094632
Tr_DTC1C,"Di-/ri-carboxylate carrier",transport,1,1,1,0,-1000,1000,-1000,1000,-0.043279549996046,0.0811642017096328,0.0376592035655539,0.0382397767932251
Tr_DTC3A,"Di-/ri-carboxylate carrier",transport,1,1,1,0,-1000,1000,-1000,1000,-9.3123961755262,0.0432795057614949,-4.18069960541246,-4.18008210275398
Tr_BAT12,"B0,+-type amino acid transporter 1",transport,1,1,1,0,-1000,0.00125970430551052,-1000,0.00298115543336254,-0.028467747548531,0.00122741530127942,0.000919107401239131,0.00186610865743729
Tr_OAA,"OAA diffusion",transport,1,1,1,0,-1000,1000,-999.820580137887,1000,-0.014426516729257,0.0547330676240802,0.0328760512527,0.0332597977781835
Tr_Asp,"Asp diffusion",transport,1,1,1,0,-1000,999.924182732589,-1000,999.820580137887,-0.0547330452644574,0.0144265167283779,-0.0332320469208913,-0.0323830416914798
