Row,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
PSII_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,3.64864864864106,4.05405405405405,2.01204908600406,4.05405405405405
Cytb6f_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,7.29729729728213,8.10810810810811,4.02409817200813,8.10810810810811
PSI_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,14.5945945945643,16.2162162162162,8.04819634401626,16.2162162162162
Fd-NADPR_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,6.71643277004249,8.10810810810811,3.7607820631927,8.10810810810811
ATPase_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,3.12741312740663,3.47490347490348,1.72461350229123,3.47490347490348
RBC_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,2.96308669705095,3.46500957212902,1.63394460545248,3.89527812650783
PGAK_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,6.50512482337711,8.30989918520812,3.50017112842528,11.3367268864817
GAPDH1_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,100,0,100
TPI_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,-96.6013262428886,100,-98.3047244760944,100
FBPA_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,-1.0424710424904,2.42221767415479,-5.25086991784119,2.89436365987524
FBPase_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,3.04266795213025,0,6.35384505305956
FTK_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,1.00290771762314,1.1702153426491,0.553036688600598,1.31615272405368
SBPA_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,3.04266795213018,0,6.35384505305781
SBPase_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,3.04266795213018,0,6.35384505305781
STK_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.984133296244346,1.15144092127031,0.542683847908271,1.30579988336147
Ru5PE_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,1.98704101386725,2.32165626391947,1.09572053650895,2.62195260741516
R5PI_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.976338565178511,1.14364619020458,0.538385573818429,1.30150160927164
Ru5PK_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,2.96337957904661,3.46530245412402,1.6341061103279,3.92345421668678
PGI_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,-2.04580920287769,0.429390198789633,-4.24547173511025,1.79545227594413
PGM_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.0853031424211904,0.783816481566314,0.0470389913079092,2.36349685214604
AGPase_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.0853031424211904,1.08921345019268,0.0470389913079698,2.40480999204834
StS_h1,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.0422774082214345,0.304406991895729,0.023313169730966,1.16167579879412
StS_h2,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.0426515712105952,1.04656187898254,0.0235194956539545,2.38129049639465
StS_h3,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.000374162989160709,0.524259167349007,0.000206325922988526,2.27672525812644
bAMY1_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.26212958367457,0,1.13836262906317
bAMY2_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.524259167349092,0,2.2767252581262
DPE11_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.26212958367457,0,1.13836262906317
DPE12_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.52388500435951,0,2.27651893220323
DPE13_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.523885004359543,0,2.27651893220343
DPE2_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.349256669572669,0,1.15822893041909
HEXK_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.521235521245237,0,2.62543495892064
StP1_h,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,1.00324793699314,0,2.35771882169956
StP21_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.349256669572669,0,1.15822893041909
TPI_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,-97.809973231689,98.8000490875385,-98.7923463638692,99.6683492609946
FBPA_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,-0.218178636983762,2.2487949573162,-1.39528203441156,4.35740483473187
FBPase_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,2.36826390589939,0,4.4232839884709
F6PK2_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.747494664615717,0,3.52953789554957
F26BPPh_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.747494664615717,0,3.5295378955498
PGI_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,-0.224301454889806,2.24267213941036,-1.39865835995005,4.35402850919318
PGM_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,-0.240429140763424,0.48301644163637,-1.09821780965121,1.82502357073552
UGPase_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.108827528809124,0.483016441635934,0.0600111207678066,1.82502357073545
S6PS_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.00612281790616693,0.753617482520676,0.00337632553846803,3.53291422108842
S6PPh_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.00612281790616693,0.753617482520676,0.00337632553846803,3.53291422108842
SucS_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,-0.372463342368504,0.7492202350736,-1.76406091299534,3.53048943252147
FrcFD_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.374188912827075,0,1.76501244996769
FrcK_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.74749466461633,0,3.52953789554867
TPS_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,8.27821884570312e-05,0.028257675228762,4.5648853422464e-05,0.134078733494524
TPP_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,8.27821884570312e-05,0.028257675228762,4.5648853422464e-05,0.134078733494524
CeS_c1,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.0521737495867995,0.0704053267725583,0.0287703416738907,0.114856631809263
CeS_c2,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0.0521737495867995,0.0704053267725583,0.0287703416738907,0.114856631809263
CeS_c3,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,0,0.0182315771857445,0,0.0860862901353368
MalDH1_c,8.2e-05,0.000164746782258928,8.2e-05,0.00016474262022092,-0.59269220159394,0,-1.88550243438455,0
