Row,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
PSII_h,16.0714125000006,16.0714285714286,35.7142500000016,35.7142857142857,35.6790007456511,35.7142857142857,35.6486937701421,35.7142857142857
Cytb6f_h,32.1428250000012,32.1428571428571,71.4285000000033,71.4285714285714,71.3580014912742,71.4285714285714,71.2973875402843,71.4285714285714
PSI_h,64.2856500000024,64.2857142857143,142.857000000007,142.857142857143,142.72452128978,142.857142857143,142.594775080569,142.857142857143
Fd-NADPR_h,0,28.6605877136729,0,63.2622753966575,65.6200372010054,71.4285714285714,65.7127028577928,67.788360007246
ATPase_h,13.775496428572,13.7755102040816,30.6122142857157,30.6122448979592,30.5820006391295,30.6122448979592,30.5560232315504,30.6122448979592
RBC_h,9.93151549166812,9.93172829057122,28.8371894937439,28.8377447378358,25.2638856881402,25.2982300212181,20.8718144659773,21.6487670217226
PGAK_h,26.868251190161,26.8683882407297,57.8862838868089,57.8874475771792,69.3240219476618,69.5516379392435,60.6455583737858,62.7059715493494
GAPDH1_h,0,1000,0,1000,66.1945746808395,70.6456589204008,59.7663479364333,66.4371001904061
TPI_h,-986.171608498993,1000,-972.062281202684,1000,12.2484082031801,24.6002061645332,11.0167587865967,12.1398401908174
FBPA_h,-4.13265390544204e-05,8.76664442388341,-0.000117346931542521,20.2066450016422,-0.0150271265754407,8.24207707586928,0.809662725610987,2.85066101699922
FBPase_h,0,8.7666444239032,0,20.2066450016453,0,8.24207749870428,3.00045072253968,4.26885594130006
FTK_h,4.28071646390312,4.28080718716337,9.76637829489616,9.76656337626354,10.8278081994058,10.8422743186346,9.00941720921182,9.39789348428646
SBPA_h,0,8.76664442390254,0,20.2066450016426,6.25656755157585,14.4986450508672,8.89152012726529,10.5692734998707
SBPase_h,0,8.76664442390254,0,20.2066450016426,6.25656755157585,14.4986450508672,8.89152012726529,10.5692734998707
STK_h,4.22285693368667,4.22294765694894,9.57633817744761,9.57652325881229,10.7570412475928,10.7714097834411,8.95346332317434,9.34129500450512
Ru5PE_h,8.50357339759088,8.5037548441185,19.3427164723474,19.3430866350771,21.5848494457349,21.6141337137635,17.962880535014,18.7398330837258
R5PI_h,4.19883491625588,4.19892563951266,9.49743765758804,9.49762273893218,10.7276603502684,10.7423024839781,8.93023248670851,9.31870876092517
Ru5PK_h,12.7024083138435,12.7026804836035,28.8401541299155,28.8407093740077,32.3125097960039,32.3564361971378,26.8931130375343,28.0585418481514
PGI_h,-8.50375484411707,0.262930906302694,-19.3431623906915,0.8635999578884,-7.41327179627315,-7.086204415719,-7.12705415004277,-6.49236202788589
PGM_h,0.262889579771727,0.262930906307818,0.863463053131256,0.863599957886642,0.321535516266778,0.384717622731246,0.25423113937991,0.548034769095644
AGPase_h,0.262889579771727,0.262930906308264,0.863463053131256,0.863599957891242,0.321535516266778,0.40165889674708,2.70512977900815,4.00869184923812
StS_h1,0.13029168405408,0.130333010590617,0.427944140686887,0.428081045440848,0.159357415132138,0.185118306367095,0.12600044215354,0.227864768885263
StS_h2,0.131444789885864,0.131486116417595,0.431731526565628,0.431868431325498,0.160767758133389,0.240798485579941,2.57011788695935,3.87157730828388
StS_h3,0.00115310583178392,0.0011944323629018,0.00378738587874101,0.00392429063679207,0.00141034300125101,0.0512832557125669,0.00111512753641509,0.170653171384203
bAMY1_h,0,4.13265380450629e-05,0,0.000136904757457146,0,0.0257608912354994,0,0.101864326361867
bAMY2_h,0.00111177929777474,0.00119443236374224,0.00365048112404077,0.00392429063156247,0,0.0512832520098498,0,0.170653171121852
DPE11_h,0,4.13265380450629e-05,0,0.000136904757457146,0,0.0257608912354994,0,0.101864326361867
DPE12_h,0,4.13265319583189e-05,0,0.000136904754043599,0,0.049872912730144,0,0.169479136509932
DPE13_h,0,4.13265317309452e-05,0,0.000136904756828926,0,0.0498729090096538,0,0.169361320568289
DPE2_c,0,2.06632659994104e-05,0,6.31868103965674e-05,0,0.0315910537661369,0,0.141384836140189
HEXK_c,0,0.781427375224962,0,0.000410714277612856,0,0.0459183723922636,0,0.199624711933867
StP1_h,0,4.13265405948549e-05,0,0.000117346931137297,0,0.0731784340855249,2.42119481858628,3.74416650312872
StP21_c,0,2.06632659994104e-05,0,6.31868103965674e-05,0,0.0315910537661369,0,0.141384836140189
TPI_c,-990.870859499374,995.300930446182,-978.602603075145,993.460006698937,-2.25023664722237,10.1015611137677,7.03398824874665,7.85747181686102
FBPA_c,0.362636196732107,9.12932194714772,1.19108049461819,21.3978428432014,7.85132426610443,8.17839166945427,7.0973256620126,7.73201778838198
FBPase_c,0,11.0683823734455,0,22.6346649725504,3.35085057004638,8.60500838225491,7.03968852455169,7.92979131780552
F6PK2_c,0,1.5628547504752,0,0.000821428539460101,0,0.091836744833298,0,0.125878750371226
F26BPPh_c,0,1.5628547504752,0,0.000821428539460101,0,0.091836744833298,0,0.125878750371226
PGI_c,0.34376672743491,9.1104524778667,1.12910356278199,21.3358659113623,7.82824532395344,8.15531276096261,7.07907767460437,7.71376979932842
PGM_c,0.343511607008862,1.12498030873981,1.12826561755826,1.12881323658918,0.378615589429488,0.466111785717369,0.182956631334427,0.431511103224338
UGPase_c,0.343511607006792,1.12498030873421,1.12826561755621,1.12881323658469,0.410206642644514,0.466111785722914,0.324341470428329,0.431612181856908
S6PS_c,0.0188694692913201,1.58172421973599,0.0619769318334999,0.0627983603555943,0.0230789084737898,0.114915653287677,0.0182479909686495,0.113611031591102
S6PPh_c,0.0188694692913201,1.58172421973599,0.0619769318334999,0.0627983603555943,0.0230789084737898,0.114915653287677,0.0182479909686495,0.113611031591102
SucS_c,-0.784274714731193,1.56000741090941,-0.00976282510117166,-0.00853068229733878,-0.0494009021820385,0.0983409757351743,-0.102127949119719,0.100505802809158
FrcFD_c,0.00812392368756915,0.789592625408789,0.0266819288084685,0.027229547839744,0,0.0559051430831989,0,0.107270710593298
FrcK_c,0,1.56285475040283,0,0.000821428519948597,0,0.0918367448276628,0,0.0953630350222423
TPS_c,0.000255120434337619,0.000255865676777489,0.000837945229098134,0.000840569601479046,0.000312033213958784,0.00125300974762688,0.000246717875836194,0.00430973742464619
TPP_c,0.000255120434337619,0.000255865676777489,0.000837945229098134,0.000840569601479046,0.000312033213958784,0.00125300974762688,0.000246717875836194,0.00430973742464619
CeS_c1,0.160790502139569,0.160791247382133,0.528117767210458,0.528119511220086,0.196659970931819,0.197280926128516,0.155494761701494,0.1582758788551
CeS_c2,0.160790502139569,0.160791247382133,0.528117767210458,0.528119511220086,0.196659970931819,0.197280926128516,0.155494761701494,0.1582758788551
CeS_c3,0,4.96828186313802e-07,0,1.74400963304233e-06,0,0.000620955196611456,0,0.00278111717534653
MalDH1_c,-1.0114581070027,1000,3.29039499539635,1000,-14.4970426235199,-0.011937430209346,-6.45626126725003,-5.41241394276768
PEPC1_c,0,1.56285475044019,0,0.000821428526964318,0,0.091836744830649,0,0.153143773947678
PEPC2_c,-2.53508486045064,-0.972134385987374,-2.68316355320363,-2.68232569608316,-1.12754017170671,-1.03064336249255,-1.38922496730629,-0.814956184105092
Enol_c,-998.786642200034,-0.972134385986408,-998.395297849562,-2.68232569608213,-2.77891821904946,-1.03064336194405,-1.88517999542476,-1.33459038830363
PGAM_c,-998.786642200034,-0.972134385986408,-998.395297849562,-2.68232569608213,-2.77891821904946,-1.03064336194399,-1.88517999562366,-1.33459038859352
PGAK_c,-4.33672357125306,-2.77385924328671,-5.34993959211105,-5.34829673504554,-14.0330090139151,-13.8053930498497,-14.4729769840917,-13.6898660631809
GAPDH2_c,2.77385924328671,4.33672357125306,5.34829673504554,5.34993959211105,13.8053930410189,14.0330090259667,13.6898660628109,14.4729769869256
GAPDH3_c,0,1.56285475042729,0,0.00082142853455025,0,0.0918367447887327,0.256951733534969,1.10294733216573
F6PK1_c,0,1.56285475041892,0,0.000821428518168688,0,0.0918367470502617,0,0.195064358810765
F6PK1_h,0,4.13265298746524e-05,0,0.000117346923019568,0,0.0909186605309307,0.557496563877995,2.93194105906397
GAPDH2_h,-26.8683882406956,973.131748809843,-57.8874475772071,942.113716113184,-3.1294472732825,1.32163696620493,-1.23273197690118,4.29422152502021
PGAM_h,-997.190178841366,0.62432897263603,-993.327748810143,2.3852415742016,-0.74843671855876,1.07760174161885,0.661937197253686,1.1715388458888
Enol_h,-997.190178841366,0.62432897263603,-993.327748810143,2.3852415742016,-0.748436718324068,1.07760174158971,0.661937199759661,1.1715388458888
PyrK_c,0,2.06632649196736e-05,0,0.000136904756667278,0,0.327451238536051,0.168792000407264,0.877798752124507
PyrK_h,0,4.13265314129774e-05,0.254097080130844,0.255035855594342,0,0.327451236721123,0.082123346838511,0.630895613904011
PyrDH1_m,0.0739639846743338,0.0741124119019766,0.753735780092269,0.754097208644112,0.275899722633261,0.414393700375641,0.966080944321701,1.26972267608438
PyrDH2_m,0.0739639846743338,0.0741124119019766,0.753735780092269,0.754097208644112,0.275899722633261,0.414393700375641,0.966080944321701,1.26972267608438
DHLAcT_m,0.0739639846743338,0.0741124119019766,0.753735780092269,0.754097208644112,0.275899722633261,0.414393700375641,0.966080944321701,1.26972267608438
DHLDH2_m,0.0739639846737874,0.074112411902921,0.753735780092269,0.754097208644303,0.275899722647583,0.414393700391566,0.966080944364625,1.26972267558287
CitS_m,0.0739639846821347,0.0741124119065825,0.753735780092269,0.754097208644574,0.275899722634482,0.414393700380024,0.966080943786193,1.2697226753161
cACNDHA_m,0,0.0302290459586481,0,0.609945492633528,0,0.390074829826336,0,1.18910371263419
cACNHA_m,0,0.0302290459524534,0,0.609945492633074,0,0.397576270561615,0,1.25438140617266
iCitDHNAD_m,0,9.57240302487672e-05,0,0.51112019850351,0,0.00414625548630454,0,0.0206696064511507
KGDH_m,0,2.63515963174199e-05,0,0.000164285717005441,0,0.00414625504088145,0,0.0247304002666628
DHLST_m,0,2.63515963174199e-05,0,0.000164285717005441,0,0.00414625504088145,0,0.0247304002666628
SCACoAL_m,0,2.63515963174199e-05,0,0.000164285717005441,0,0.00414625504088145,0,0.0247304002666628
cplx2_m,0.029697152405857,0.029701342271219,0.0975405488035371,0.0975569773734151,0.0682795531236918,0.206773541192495,0.814204725030821,1.12851779508583
FumHA_m,0,4.18986511430131e-06,0,1.64285702416028e-05,0,0.170451488264861,0.288876165001806,1.09859938417403
MalDH1_m,-1000,999.82411950258,-6.44269175475085,994.886214401493,-0.626034597171932,14.6325822333368,5.45497924557317,6.68237289938113
cplx1_m,1.50838324401462,1.50860556182217,2.46574236293035,2.4660709343424,6.83455680014229,7.34335320712106,15.2969077690691,16.949245260719
cplx3_m,1.53905513536183,1.53927745319304,2.56648445001117,2.5668130214224,6.90402855708262,7.55131894138492,16.1515139404849,18.045836840083
cplx4_m,0.769527567680915,0.769638726596522,1.28324222500558,1.2834065107112,3.45201427854131,3.77565947069246,8.07575697024245,9.02291842004126
cplx5_m,3.81696594705004,3.81752174164694,6.31546903794466,6.31629046646691,17.1905996436,18.6703316080976,39.5241787088238,44.0180005256756
RBO_h,2.77089282217541,2.77095219306937,0.00296463617159759,0.00298419399335614,7.04862410699116,7.0601037002848,6.0212985449543,6.40977482314587
PGP_h,2.7708928221754,2.77095219306937,0.00296463617159759,0.00298419399335614,7.04862410699116,7.0601037002848,6.0212985449543,6.40977482314587
GCAO_x,2.76999021035745,2.77004958125241,0,1.95578222896842e-05,6.95568339406727,7.05886173596886,1.34415324313792,2.18975984504533
CAT_x,1.38499510517872,1.3850247906262,0,9.77891114484208e-06,3.47784169703364,3.52943086798441,0.672076621568962,1.094879922522
GGAT_x,1.2535985277536,1.25369033050355,0,0,6.91218620018559,7.05899973200502,0,0
GlyDH_m,1.61044478679435,1.61047613916844,0.485061400305219,0.485237420706478,0.0691559543555442,0.207649932076444,0.814897668269012,1.12921073797209
AMT_m,1.61044478679435,1.61047613916844,0.485061400305219,0.485237420706478,0.0691559543555442,0.207649932076444,0.814897668269012,1.12921073797209
DHLDH1_m,1.61044478679435,1.61047613916844,0.485061400305219,0.485237420706478,0.0691559543555442,0.207649932076444,0.814897668269012,1.12921073797209
GlyHMT_m,1.61044478679435,1.61047613916844,0.485061400305219,0.485237420706478,0.0691559543555442,0.207649932076444,0.814897668269012,1.12921073797209
SGAT_x,1.51634250877252,1.51640449856811,0,1.95578222896842e-05,0,0.0828236683416938,1.34415324313792,2.18975984504533
GCEADH_x,0,1.51640449857364,0,1.95578219530645e-05,-2.27373675443232e-13,-2.27373675443232e-13,0,0
MalDH1_x,0,1.51640449857364,0,1.95578219530645e-05,0,0,-5.6843418860808e-14,-5.6843418860808e-14
GCEAK_h,1.51634250877673,1.51642516183894,0,0.000117346936067977,0,0.082892666350289,1.34415324706962,2.18975983784211
G6PDH_h,0,8.94291054009955e-06,0,3.91156437702378e-05,0,0.0114086119200131,0,0.0235080555211997
6PGL_h,0,8.94291054009955e-06,0,3.91156437702378e-05,0,0.0114086119200131,0,0.0235080555211997
6PGDHNAD_h,-1000,1000,-1000,1000,-1.56472363658675,2.2502368470097,-0.353521546863163,0.353521548895745
6PGDHNADP_h,-1000,1000,-1000,1000,-2.25023684809164,1.56472363682745,-0.353521547833964,0.353521547797558
TA_h,-4.22294765695409,4.54369676694482,-9.57652325881272,10.6301425384951,-4.50047369556805,3.74160380328277,-0.370576538320348,1.56969435911613
DAHPS_h,0.0578595302201284,0.0578604442912136,0.190040117451567,0.190043234827566,0.0707669505575035,0.071907811749616,0.0559538884183605,0.0610291978303506
DHQS_h,0.0578595302201284,0.0578604442912136,0.190040117451567,0.190043234827566,0.0707669505575035,0.071907811749616,0.0559538884183605,0.0610291978303506
DHQDH_h,0.0578595302201284,0.0578604442912136,0.190040117451567,0.190043234827566,0.0707669505575035,0.071907811749616,0.0559538884183605,0.0610291978303506
SADH_h,0.0578595302201284,0.0578604442912136,0.190040117451567,0.190043234827566,0.0707669505575035,0.071907811749616,0.0559538884183605,0.0610291978303506
SAK_h,0.0576919538838422,0.0576928679549862,0.189489711554582,0.189492828930337,0.0705619910549602,0.0717028521468626,0.0557918315186469,0.0608671407277938
EPSPS_h,0.0576919538838422,0.0576928679549862,0.189489711554582,0.189492828930337,0.0705619910549602,0.0717028521468626,0.0557918315186469,0.0608671407277938
CHRS_h,0.0576919538838422,0.0576928679549862,0.189489711554582,0.189492828930337,0.0705619910549602,0.0717028521468626,0.0557918315186469,0.0608671407277938
R5PDPK_h,0.0240220174329894,0.0240633439597666,0.0789005198801027,0.0789333770188829,0.0293808974238746,0.0425004322956731,0.0232308364644649,0.0409769262796118
PyrPiDK_h,-0.50877748852321,-0.508629061300957,-1.75108714851116,-1.75064123017315,-0.639920346534932,-0.525997895052775,-0.604351303881692,-0.276191340436338
MalDH2NADP_c,0,2.06632675991969e-05,0,0.000117346932938744,0,0.091836747046211,0,0.570316801668291
MalDH2NADP_h,0,4.13265338029545e-05,0,0.000821428461535989,0,0.0909186605294785,0,0.139064240669628
MalDH1_h,0.924437787043123,1000,2.01502687096871,1000,0.745298807472039,3.00059572077037,0.580683224382387,1.10388042449144
MalDH3_c,0,1000,0,996.709605004621,0,0.319212721689573,0,0.153143773751479
MalDH3_h,0,999.075562212939,0,997.984973129032,0,2.25023689426046,0,0.510587981588959
MalDH3_m,0,1000,0,1000,0,2.25023684800716,0,0.886061913698356
CitS_c,0,1.56285475072128,0,0.000821428505901167,0,0.0918367448231443,0,0.127132209639477
CitS_h,0.155469687488373,0.155591763125309,0,0.00032857143585574,0,0.0153061258344148,0,0.116533532714834
cACNDHA_c,0,0.0302290459546839,0,0.609945492633084,0,0.397576268860107,0,1.25438140203725
cACNDHA_h,0.155469687488373,0.155591763125309,0,0.00032857143585574,0,0.0153061258344148,0,0.116533532714834
cACNHA_c,0,0.030229045961164,0,0.609945492632733,0,0.390074829824619,0,1.18910371044384
cACNHA_h,0.155469687488373,0.155591763125309,0,0.00032857143585574,0,0.0153061258344148,0,0.116533532714834
iCitDHNAD_c,0,9.57240324225284e-05,0,0.511120198503761,0,0.308854780988846,0,0.241466534317483
iCitDHNADP_c,0,9.57240327036923e-05,0,0.51112019850782,0,0.397576268859543,0.928635586089292,1.25642549812389
