ReactionID,ReactionName,ReactionSubSystem,IS_BD_FVA_WT,IS_BD_FVA_MUT,IS_BD_TVA_WT,IS_BD_TVA_Mut,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
Enol_c,Enolase,"gluconeogenesis, glycolysis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-95.9884530369211,-0.338223001040001,-100,0.394366712079854
PGAM_c,PGA mutase,"gluconeogenesis, glycolysis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-95.9884530369217,-0.338223001040221,-100,0.394366712079965
AlaTA_m,Ala transaminase,"alanine synthesis",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.42575304700678,0,-7.95005674958902,100
AlaTA_x,Ala transaminase,"alanine synthesis",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.40817064471884,3.38048733792546,0,7.91192253310249
AspAT_c,Asp aminotransferase,"aspartate synthesis",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.33270603254984,3.45595195009343,0.063575362364183,7.97549789546673
AspAT_x,Asp aminotransferase,"aspartate synthesis",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.38048733792244,3.40817064471665,-7.91192253310227,0
Tr_H2Oh,H2O diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,4.85440620053701,100,-2.09975289160921,100
Tr_NH41,NH4 diffusion,"transport",0,0,0,1,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,0.0336486569950658,4.3199164547077,-0.611724042305314,8.70334708030018
Tr_Pyr3,Pyr diffusion,"transport",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.40817064471806,3.3804873379259,0,7.91192253310249
Tr_OAA,OAA diffusion,"transport",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.3804873379254,3.4081706447199,-7.91192253310227,0
Tr_Asp,Asp diffusion,"transport",0,0,1,0,0.000914344641537051,0.00101593849059672,0.000914344641537052,0.00101593849059672,-3.40817064471827,3.38048733792532,0,7.91192253310272
