ReactionID,ReactionName,ReactionSubSystem,IS_BD_FVA_WT,IS_BD_FVA_MUT,IS_BD_TVA_WT,IS_BD_TVA_Mut,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
FBPA_h,FBP aldolase,"Calvin-Benson cycle, glycolysis",1,1,1,0,-0.000231003580936306,8.93197931525643,-0.000117346925691209,20.2066450016509,-0.00879056087549301,9.5013516782047,0.079500156025512,3.55694076661436
TPI_c,TP isomerase,"sucrose synthesis, gluconeogenesis, glycolysis",1,1,1,0,-990.816619903972,995.966750171809,-978.602603075155,993.460006698925,-2.48631875067395,9.57814528176698,-1.9736574885493,-0.992372661910435
PGAM_h,PGA mutase,"glycolysis",1,1,1,0,-997.397195361786,0.759187369766732,-993.327748810143,2.38523977191341,-0.809318624799946,1.22523612148256,0.353060803534592,0.862160865692571
Enol_h,Enolase,"glycolysis",1,1,1,0,-997.397195361786,0.759187369766732,-993.327748810143,2.38523977191341,-0.809318624799946,1.2252361214815,0.353060803530866,0.862160865691688
GluDH1NADP_m,Glu dehydrogenase,"glutamate synthesis",1,1,1,0,-1000,4.60114233676247,-1000,7.82729839387378,-0.64431947097242,5.56642004700092,2.71754454362587,3.44251744435869
GABATA1_m,GABA transaminase,"glutamate degradation",1,1,1,0,-1000,0.000115616457655121,-1000,0.000136904756710438,-0.603998129038599,3.26361648496004,2.106479472463,2.56702799695625
Tr_TPT3,TP/Pi translocator,"transport",1,1,1,0,-995.581265184318,1000,-992.268926204315,1000,-2.48631875054517,9.57814527991788,6.511960692537,8.05826959077023
Tr_DTC1C,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-2.48631875064924,5.66260720455043,2.59022459339897,3.66517867963927
Tr_DTC2A,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-1.54702351091507,14.1355941597725,3.01896519698188,4.09391928323209
Tr_DTC2B,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-1.55386947828529,14.1253252089133,6.24665651158605,7.3216105978455
Tr_DTC2C,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-2.48631875055667,11.4398294411889,0.434645650236845,1.50959973647434
Tr_DTC3B,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-11.4398294414595,2.48631875065604,-4.75782895323297,-3.1161278244805
Tr_DTC3C,Di-/ri-carboxylate carrier,"transport",1,1,1,0,-1000,1000,-1000,1000,-13.9595417247718,0.495106660273686,-7.2496698351183,-6.17471574888832
Tr_NH41,NH4 diffusion,"transport",1,0,0,1,-0.0572074705300225,0.134313707229405,0.482757797892892,0.483534421228675,1.3902122442544,1.52796734636944,-0.0591545963459286,0.623579776036783
Tr_Pyr1,Pyr diffusion,"transport",0,0,0,1,-0.282668738758762,-0.186792533419616,-0.912830675819855,-0.912304961553425,-0.555644368905143,-0.164615889967135,-0.391045218230194,0.27308210571488
