Row,minFlux_FVA_WT,maxFlux_FVA_WT,minFlux_FVA_Mut,maxFlux_FVA_Mut,minFlux_TVA_WT,maxFlux_TVA_WT,minFlux_TVA_Mut,maxFlux_TVA_Mut
PSII_h,16.071338736703,16.0714285714286,35.7142500000017,35.7142857142857,35.6785714285092,35.7142857142857,30.268167256547,30.653099760228
Cytb6f_h,32.1426774734061,32.1428571428571,71.4285000000035,71.4285714285714,71.3571428570184,71.4285714285714,60.5363345130939,61.3061995204559
PSI_h,64.2853549468122,64.2857142857143,142.857000000007,142.857142857143,142.714285714037,142.857142857143,121.072669026188,122.612399040912
Fd-NADPR_h,0,28.4415832310217,0,63.2622753966601,64.888970206999,71.4285714285714,55.5223976819553,56.9883833620314
ATPase_h,13.7754332028883,13.7755102040816,30.6122142857158,30.6122448979592,30.5816326530079,30.6122448979592,25.9441433627545,26.2740855087668
RBC_h,10.2965143803231,10.4593263761579,28.8371894937449,28.8377316365724,25.7788272904842,25.8082778735453,17.258595965061,17.278523773639
PGAK_h,26.5359121988368,26.631829521855,57.8862838868158,57.8874475772988,68.8889138743968,69.1185057112386,53.4980014826558,55.0781862464693
GAPDH1_h,0,1000,0,1000,65.3288795778868,70.3720670076221,53.263384689629,55.0101973355872
TPI_h,-986.649285869053,1000,-972.062281202668,1000,12.642128543238,24.7065925737576,15.9255077243768,17.2952323136666
FBPA_h,-0.000231003580936306,8.93197931525643,-0.000117346925691209,20.2066450016509,-0.00879056087549301,9.5013516782047,-1.76605192171727,2.95616948345376
FBPase_h,0,8.93197931524751,0,20.2066450016494,0,9.50135167823309,3.51635191403976,5.54107644009141
FTK_h,4.28996145160888,4.35701285855965,9.76637829489289,9.76655900917568,10.6861556304278,10.6982843622022,7.15591105719326,7.16616189181492
SBPA_h,0,8.93197931524559,0,20.2066450016478,5.62709561494512,15.1284472938037,6.60219860150201,10.8523729800579
SBPase_h,0,8.93197931524559,0,20.2066450016478,5.62709561494512,15.1284472938037,6.60219860150201,10.8523729800579
STK_h,4.22845839729932,4.29550980425056,9.57633817746333,9.576518891724,10.5997331167086,10.6118618484851,7.09761551149128,7.10837973299955
Ru5PE_h,8.51841984890891,8.65252266280868,19.342716472339,19.3430779008999,21.2858887471349,21.3101462106898,14.253050302843,14.274541624814
R5PI_h,4.20292366797852,4.26997507492911,9.49743765756081,9.49761837184394,10.5638523703008,10.5759811020773,7.07362561698106,7.08438983849596
Ru5PK_h,12.7213435168892,12.9224977377477,28.8401541299165,28.8406962727438,31.8497411174354,31.886127312765,21.3266387987783,21.3589314633244
